Mercury,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
MF,2059603.74,926,11,21,5.74919,232.49749,2.51041,243.89333,288.89323,0,287.71811,-11.60698
ML,2059642.759,926,12,30,6.2105,270.06485,-1.00241,283.67166,299.10795,0,290.43949,-10.5757
EF,2059677.27,927,2,2,18.47551,329.48283,-0.99647,318.6317,75.15885,0,78.30468,-10.43751
EL,2059701.283,927,2,26,18.79713,353.17281,3.56994,342.63726,90.64351,0,88.55519,-10.922
MF,2059716.724,927,3,14,5.37948,342.16163,1.31248,357.90554,276.81783,0,264.71861,-10.23344
ML,2059752.692,927,4,19,4.60818,11.94737,-2.51941,32.94487,267.15501,0,248.49464,-10.1193
EF,2059782.32,927,5,18,19.67191,71.77534,1.68879,61.37738,118.40527,0,121.61832,-10.03595
EL,2059824.333,927,6,29,19.99795,119.73737,-3.30177,101.42623,110.10712,0,125.46121,-10.62059
MF,2059845.679,927,7,21,4.30591,108.48909,-3.49536,121.83947,247.82297,0,238.87251,-10.5368
ML,2059868.692,927,8,13,4.59773,133.33836,1.5646,144.02147,248.32397,0,246.79292,-10.68792
EF,2059909.274,927,9,22,18.57818,202.88449,-1.3512,183.78529,78.04582,0,94.39427,-10.10228
EL,2059938.252,927,10,21,18.03896,230.92093,-2.29722,212.75047,66.05925,0,81.41962,-10.08853
MF,2059952.733,927,11,5,5.59564,216.73718,1.81916,227.38516,284.21948,0,283.59206,-10.78247
ML,2059989.754,927,12,12,6.09351,253.06035,-0.45884,265.06758,297.1323,0,291.21487,-10.47647
EF,2060026.262,928,1,17,18.28695,313.83417,-1.42521,302.22375,68.65522,0,73.28097,-10.75451
EL,2060049.275,928,2,9,18.60283,335.98002,3.40289,325.426,82.73478,0,81.2099,-10.97903
MF,2060061.742,928,2,22,5.80384,325.21649,2.80458,337.88353,282.36267,0,274.10547,-10.03539
ML,2060100.707,928,4,1,4.96891,354.8094,-2.52911,16.25094,275.13882,0,256.00523,-10.17987
EF,2060132.314,928,5,2,19.54622,57.75427,1.53671,46.7855,115.10166,0,117.56112,-10.80135
EL,2060172.331,928,6,11,19.9373,100.24501,-2.67616,84.99217,114.19044,0,125.76253,-10.35339
MF,2060193.673,928,7,3,4.14126,90.54274,-4.01635,105.33891,246.94987,0,235.44418,-10.18415
ML,2060217.683,928,7,27,4.40107,117.50081,1.21504,128.33819,244.05256,0,240.98124,-10.46803
EF,2060252.294,928,8,30,19.06531,180.12875,-0.32297,161.89959,89.59364,0,104.83034,-10.13327
EL,2060284.267,928,10,1,18.4042,214.92721,-3.14545,193.48329,70.96064,0,90.04659,-10.44361
MF,2060302.722,928,10,20,5.32065,200.25836,1.25899,211.97722,277.95417,0,277.28403,-11.76656
ML,2060335.745,928,11,22,5.87027,234.53249,0.22152,245.44161,292.13701,0,288.75426,-10.37978
EF,2060374.251,928,12,30,18.03207,296.75823,-1.85057,284.70155,63.12386,0,69.57268,-10.37333
EL,2060398.264,929,1,23,18.33958,318.89998,3.08017,309.06972,75.55405,0,74.9805,-10.28118
MF,2060408.753,929,2,3,6.08257,308.43623,3.45506,319.64023,287.52655,0,281.52918,-10.08557
ML,2060449.722,929,3,16,5.33171,339.59105,-2.38932,0.38128,281.985,0,263.59128,-10.14538
EF,2060481.304,929,4,16,19.30162,41.54763,1.16927,31.14154,109.39297,0,110.90083,-10.36291
EL,2060519.323,929,5,24,19.7581,80.1825,-1.54902,67.60204,115.5799,0,123.21609,-10.14539
MF,2060541.668,929,6,16,4.0356,71.9643,-4.21198,88.89594,248.60115,0,234.32698,-10.1133
ML,2060566.676,929,7,11,4.22692,101.51395,0.76129,112.75473,241.80054,0,236.86585,-10.14056
EF,2060595.313,929,8,8,19.51472,156.50101,0.75284,140.2832,101.57063,0,114.32484,-10.12931
EL,2060632.281,929,9,14,18.73987,198.82951,-3.52317,176.39286,77.49386,0,97.92591,-10.10342
MF,2060651.716,929,10,4,5.17488,184.46049,0.38319,195.68411,271.67384,0,270.52652,-11.17206
ML,2060681.735,929,11,3,5.63553,215.79255,0.88447,225.88065,284.89159,0,283.51915,-10.03393
EF,2060722.243,929,12,13,17.83554,280.10698,-2.1161,267.11289,60.01662,0,68.49849,-10.10215
EL,2060746.259,930,1,6,18.2067,302.95792,2.26241,291.58091,69.52119,0,71.28284,-11.4641
MF,2060756.76,930,1,17,6.23004,291.80109,3.62984,302.23697,291.44288,0,287.06474,-10.14742
ML,2060798.736,930,2,28,5.66593,324.67029,-2.18883,344.35304,288.13312,0,271.08401,-10.21994
EF,2060831.299,930,4,1,19.17048,27.3358,0.88532,16.35488,103.37517,0,104.56329,-10.95264
EL,2060865.313,930,5,5,19.5198,60.06059,0.04036,49.20009,113.95888,0,117.90138,-10.12773
MF,2060889.668,930,5,30,4.03194,52.98193,-4.0927,72.472,252.78097,0,235.67898,-10.32849
ML,2060914.669,930,6,24,4.06407,83.47253,0.04815,96.29248,242.2504,0,234.44586,-10.20238
EF,2060940.326,930,7,19,19.81895,135.0749,1.45438,120.81145,110.94089,0,121.11142,-10.15706
EL,2060980.297,930,8,28,19.11875,182.51479,-3.71949,159.48028,84.83616,0,105.95046,-10.12669
MF,2061000.709,930,9,18,5.01743,168.487,-0.53693,179.54402,265.22118,0,263.09946,-10.86715
ML,2061026.722,930,10,14,5.33432,194.98377,1.54624,205.462,275.2769,0,275.23546,-10.59035
EF,2061071.241,930,11,27,17.79375,265.39255,-2.24339,250.54526,59.48152,0,70.32323,-10.44641
EL,2061095.25,930,12,21,17.98931,286.74222,1.50347,275.02834,65.18871,0,69.16694,-11.12731
MF,2061105.758,931,1,1,6.1967,274.92475,3.50569,285.73708,293.55312,0,290.03627,-10.80875
ML,2061147.748,931,2,12,5.94721,310.03627,-1.94519,328.17136,293.2214,0,278.08543,-10.29182
EF,2061180.29,931,3,16,18.96244,11.07688,0.36941,0.45704,95.55329,0,96.70907,-10.56386
EL,2061210.305,931,4,15,19.33082,40.53052,1.81234,29.70661,109.73668,0,110.67993,-10.93268
MF,2061235.676,931,5,11,4.22254,32.98793,-3.63485,54.10358,259.26875,0,240.36202,-10.23993
ML,2061261.667,931,6,6,4.01401,63.57803,-0.89413,78.91293,246.2911,0,234.80862,-10.27188
EF,2061287.332,931,7,1,19.96915,116.38209,1.78915,103.37389,116.88913,0,124.99094,-10.36524
EL,2061328.312,931,8,11,19.49666,165.82333,-3.74445,142.72303,92.53997,0,113.57495,-10.45828
MF,2061349.701,931,9,2,4.83189,152.21272,-1.432,163.55123,258.97733,0,255.44546,-10.87481
ML,2061373.714,931,9,26,5.12949,176.8519,1.83019,187.2406,266.56587,0,266.97334,-10.53915
EF,2061419.243,931,11,10,17.83442,249.42222,-2.27004,233.00537,61.31582,0,74.36409,-10.30104
EL,2061444.243,931,12,5,17.82053,270.74645,0.63516,258.45487,62.88585,0,69.30008,-10.52625
MF,2061454.754,931,12,16,6.09961,258.5463,3.20425,269.18106,293.4393,0,291.09794,-10.85499
ML,2061496.757,932,1,27,6.1563,295.66245,-1.67212,311.85486,296.91525,0,284.17112,-10.20934
EF,2061529.282,932,2,28,18.77428,354.90991,-0.17389,344.41341,87.43522,0,89.03839,-10.37615
EL,2061556.296,932,3,26,19.10592,21.57028,2.95766,11.00432,103.12177,0,101.99025,-10.90977
MF,2061578.692,932,4,18,4.61046,12.07168,-2.2466,32.74864,266.8054,0,248.56026,-10.14837
ML,2061608.673,932,5,18,4.15128,43.94739,-1.70743,61.52242,252.9917,0,238.3713,-10.00679
EF,2061635.332,932,6,13,19.96947,99.03769,1.89636,86.93861,119.80899,0,126.02798,-10.56856
EL,2061677.323,932,7,25,19.75442,148.66334,-3.76334,127.06339,99.92558,0,119.34454,-10.34836
MF,2061698.692,932,8,16,4.61034,135.55952,-2.23879,147.70345,253.41987,0,248.0425,-11.12927
ML,2061721.706,932,9,8,4.94846,159.96195,1.87312,170.18744,258.74348,0,258.9191,-10.39237
EF,2061766.25,932,10,22,18.01095,232.30301,-2.11406,214.55432,65.83569,0,80.68279,-10.05905
EL,2061792.242,932,11,17,17.81863,255.42141,-0.57668,240.88675,62.39305,0,72.40781,-10.6036
MF,2061803.748,932,11,29,5.96204,242.50982,2.72021,252.60525,291.31888,0,290.04522,-10.37478
ML,2061844.76,933,1,9,6.23691,279.94324,-1.29198,294.39924,298.99399,0,288.78776,-10.37233
EF,2061878.275,933,2,11,18.59235,338.89903,-0.69932,328.2162,79.54606,0,82.00987,-10.42127
EL,2061903.287,933,3,8,18.88611,3.31105,3.49473,353.08392,95.29546,0,93.21951,-10.60269
MF,2061920.713,933,3,26,5.10678,352.54354,0.09725,10.19272,273.37525,0,258.87852,-10.17702
ML,2061954.684,933,4,29,4.41326,22.91744,-2.37238,43.09478,262.0909,0,244.37489,-10.09644
EF,2061983.325,933,5,27,19.79096,81.27793,1.80097,70.49616,119.71817,0,123.80203,-10.14635
EL,2062026.329,933,7,9,19.89577,130.56512,-3.66831,111.50181,106.61795,0,123.30797,-10.03388
MF,2062046.685,933,7,30,4.45081,118.69373,-3.18342,131.03093,249.5062,0,242.02203,-10.33344
ML,2062069.696,933,8,22,4.71548,142.66748,1.71741,153.30622,251.60187,0,250.79999,-10.74536
EF,2062112.264,933,10,3,18.3351,214.01485,-1.7077,195.27156,72.93534,0,88.95748,-10.00199
EL,2062140.246,933,10,31,17.90615,239.92588,-1.66716,223.39915,64.16803,0,77.39978,-10.12867
MF,2062153.736,933,11,14,5.66927,225.78828,2.25717,237.07598,287.02265,0,286.11461,-11.4729
ML,2062192.759,933,12,23,6.22343,264.40402,-0.8763,276.84984,298.80223,0,291.36052,-10.04212
EF,2062227.267,934,1,26,18.40639,323.10146,-1.17209,311.88054,72.38257,0,76.09893,-10.65897
EL,2062251.277,934,2,19,18.65289,345.58204,3.59265,335.96743,87.18777,0,85.05757,-10.03669
MF,2062264.732,934,3,5,5.56467,334.9151,2.04265,349.32672,279.20415,0,268.78445,-10.21588
ML,2062301.698,934,4,11,4.75593,3.96427,-2.56849,25.50365,270.9012,0,251.68695,-10.24772
EF,2062332.316,934,5,11,19.59064,65.27347,1.59685,54.96927,117.0327,0,119.76941,-10.06412
EL,2062374.331,934,6,22,19.9494,111.56611,-3.19426,95.04536,111.99582,0,125.52239,-10.08899
MF,2062395.675,934,7,14,4.19083,101.01108,-3.6358,115.42494,247.0345,0,236.86184,-10.88421
ML,2062418.689,934,8,6,4.52578,126.94139,1.44184,137.54566,246.38185,0,244.3157,-10.50166
EF,2062456.283,934,9,12,18.78168,192.89055,-0.89366,174.21659,83.04806,0,98.91293,-10.0188
EL,2062487.257,934,10,13,18.16094,224.33639,-2.68716,205.02557,67.86867,0,84.64467,-10.06663
MF,2062502.73,934,10,29,5.51814,210.05586,1.50929,220.60417,281.88344,0,281.29437,-10.63843
ML,2062538.751,934,12,4,6.02603,245.88372,-0.2168,257.20818,295.52486,0,290.71411,-10.26619
EF,2062575.256,935,1,9,18.14025,305.80985,-1.66887,294.40637,65.77542,0,71.12714,-10.22014
EL,2062599.27,935,2,2,18.47639,328.67563,3.31295,318.68806,79.58412,0,78.33313,-10.44358
MF,2062610.747,935,2,14,5.92494,318.05977,3.13178,330.20428,284.68779,0,277.3183,-10.16919
ML,2062650.713,935,3,26,5.12326,348.57141,-2.4773,9.71932,277.98453,0,259.15134,-10.10509
EF,2062682.311,935,4,26,19.45441,51.19773,1.41114,40.34485,113.00079,0,115.04203,-10.75336
EL,2062721.329,935,6,4,19.88914,91.89521,-2.21892,77.66355,115.18634,0,125.17428,-10.42635
MF,2062743.669,935,6,27,4.05043,82.85703,-4.05532,98.94857,247.22707,0,234.35706,-10.54476
ML,2062767.681,935,7,21,4.33211,111.03531,1.04978,121.90691,242.86665,0,239.12,-10.26614
EF,2062799.303,935,8,21,19.26807,169.79192,0.18265,152.44807,94.95067,0,109.12703,-10.09781
EL,2062834.271,935,9,25,18.50733,208.29208,-3.31886,186.82454,73.5407,0,92.90198,-10.01734
MF,2062852.719,935,10,14,5.24705,193.58262,0.92877,205.24252,275.30422,0,274.50066,-11.66906
ML,2062884.741,935,11,15,5.7949,227.30041,0.46322,237.59906,289.57375,0,287.09646,-10.00999
EF,2062924.249,935,12,24,17.97569,290.60607,-1.95326,277.86463,61.70457,0,69.04353,-10.62335
EL,2062947.264,936,1,16,18.33141,312.43615,2.65587,301.26532,72.83543,0,73.44218,-11.46247
MF,2062958.754,936,1,28,6.09132,300.89115,3.50113,312.886,289.58014,0,283.43377,-10.89189
ML,2062999.728,936,3,9,5.47788,333.47992,-2.31286,353.78496,284.59,0,266.74728,-10.119
EF,2063031.301,936,4,9,19.21336,34.95822,1.00095,24.65253,106.65719,0,107.94552,-10.27406
EL,2063067.322,936,5,15,19.72894,71.87546,-0.71665,59.29437,115.53226,0,121.79587,-10.9561
MF,2063091.666,936,6,9,3.99014,64.16053,-4.15094,82.51329,249.98767,0,234.29116,-10.48086
ML,2063115.671,936,7,3,4.10885,93.0254,0.38659,105.39705,241.69072,0,235.15692,-10.53552
EF,2063143.319,936,7,30,19.66309,147.28709,1.09424,131.89797,105.85244,0,117.52836,-10.15382
EL,2063181.288,936,9,6,18.92293,191.91234,-3.60536,168.8181,80.57606,0,101.66331,-10.28537
MF,2063201.712,936,9,27,5.09856,177.72829,0.03014,189.01148,268.90551,0,267.41071,-11.18504
ML,2063229.729,936,10,25,5.49925,206.82313,1.2075,217.0854,280.8592,0,280.15943,-10.30885
EF,2063272.242,936,12,6,17.81263,274.09351,-2.17727,260.27365,59.54581,0,69.02197,-10.33522
EL,2063296.254,936,12,30,18.09957,296.05244,1.99211,284.75763,67.50306,0,70.05254,-11.18359
MF,2063306.759,937,1,10,6.21015,284.54122,3.59315,295.43691,292.62043,0,288.39539,-10.66896
ML,2063348.741,937,2,21,5.79391,318.68844,-2.09488,337.69727,290.34686,0,274.08785,-10.19899
EF,2063381.295,937,3,25,19.09023,20.73476,0.69409,9.81329,100.28503,0,101.40468,-10.8865
EL,2063413.311,937,4,26,19.45596,51.81265,0.87589,40.83757,112.57689,0,115.196,-10.69721
MF,2063438.67,937,5,22,4.08365,44.75027,-3.9634,65.1254,255.26327,0,237.18622,-10.34351
ML,2063463.667,937,6,16,4.0152,74.99972,-0.36308,88.94935,243.58135,0,234.14546,-10.32731
EF,2063489.329,937,7,11,19.90408,127.21973,1.62267,113.43425,113.7415,0,123.10391,-10.29141
EL,2063529.305,937,8,20,19.30847,175.46169,-3.70471,151.97244,88.14771,0,109.60148,-10.46946
MF,2063550.705,937,9,11,4.93056,161.63643,-0.88611,172.92374,262.48734,0,259.82806,-11.0088
ML,2063575.719,937,10,6,5.24987,187.36665,1.69309,197.74322,271.6201,0,271.86342,-10.5095
EF,2063620.241,937,11,19,17.776,257.96217,-2.26035,242.69962,60.0465,0,71.72078,-10.15271
EL,2063645.246,937,12,14,17.89932,279.94235,1.18144,268.19202,63.99519,0,68.86748,-10.76974
MF,2063655.756,937,12,25,6.14666,267.89036,3.40232,278.90604,293.7609,0,290.61099,-11.08964
ML,2063697.752,938,2,5,6.04804,304.1672,-1.83951,321.45466,294.90754,0,280.77013,-10.21775
EF,2063730.287,938,3,9,18.89138,4.50121,0.16116,353.85481,92.27624,0,93.56465,-10.57026
EL,2063759.299,938,4,7,19.1873,32.29824,2.28852,22.23904,107.00693,0,106.86952,-10.31272
MF,2063783.681,938,5,2,4.34924,24.29312,-3.23258,45.76465,262.43439,0,243.22068,-10.28691
ML,2063810.669,938,5,29,4.04967,55.21281,-1.2715,71.57002,248.88692,0,235.96186,-10.19043
EF,2063836.332,938,6,23,19.96365,108.25389,1.86168,96.02256,118.60177,0,125.59149,-10.23148
EL,2063878.317,938,8,4,19.60655,158.73056,-3.7818,136.24931,95.65812,0,116.06619,-10.34664
MF,2063899.697,938,8,26,4.73087,145.2221,-1.7515,156.99215,256.47444,0,252.21631,-11.12003
ML,2063922.709,938,9,18,5.02589,168.99608,1.88359,179.59671,262.85116,0,263.19299,-10.75943
EF,2063968.245,938,11,2,17.88748,242.14458,-2.22237,225.19952,62.95209,0,76.77776,-10.13839
EL,2063994.24,938,11,28,17.76085,263.99807,0.28626,251.6181,62.62897,0,69.91536,-10.03982
MF,2064004.751,938,12,9,6.0287,251.67384,3.03225,262.33632,292.7456,0,290.80512,-10.91132
ML,2064046.759,939,1,20,6.22418,289.88313,-1.55898,305.07915,297.95601,0,286.35972,-10.00965
EF,2064079.279,939,2,21,18.70702,348.38484,-0.38098,337.74436,84.18678,0,86.09755,-10.4763
EL,2064105.292,939,3,19,19.00345,13.77083,3.24584,3.45529,99.89427,0,98.22086,-10.68008
MF,2064125.7,939,4,9,4.80453,3.55483,-1.34065,23.3607,269.77569,0,252.67344,-10.22955
ML,2064156.677,939,5,10,4.23906,33.97971,-2.12477,53.19695,257.20453,0,240.69368,-10.19495
EF,2064184.328,939,6,6,19.87498,90.69198,1.86418,79.59287,120.14981,0,125.12001,-10.10821
EL,2064227.326,939,7,19,19.82141,141.17663,-3.75971,120.63268,102.84375,0,121.16736,-10.16759
MF,2064247.691,939,8,9,4.59232,128.70638,-2.80505,140.23652,251.81551,0,245.64409,-10.14983
ML,2064271.704,939,9,2,4.89882,153.73079,1.84181,163.60382,256.03478,0,256.03093,-10.04169
EF,2064315.255,939,10,15,18.1311,225.14167,-1.99798,206.80831,68.36536,0,83.88598,-10.07865
EL,2064341.245,939,11,10,17.87615,249.10598,-1.17962,233.05728,62.68358,0,74.65574,-10.83049
MF,2064353.745,939,11,23,5.88241,235.74932,2.48005,245.77157,289.86737,0,288.87913,-10.27459
ML,2064393.759,940,1,2,6.21805,272.69498,-1.07478,286.56338,299.15614,0,290.05759,-10.5652
EF,2064428.272,940,2,5,18.5242,332.45456,-0.89026,321.49139,76.53149,0,79.46798,-10.60423
EL,2064452.284,940,2,29,18.82552,355.97131,3.56475,345.46271,91.93937,0,89.83183,-10.89069
MF,2064468.72,940,3,17,5.27591,344.81833,0.88915,1.68302,276.07525,0,262.75732,-10.47891
ML,2064503.69,940,4,21,4.5521,14.85037,-2.49584,35.69238,265.80886,0,247.33094,-10.12387
EF,2064533.322,940,5,20,19.72659,74.8217,1.74033,64.10281,118.92855,0,122.4987,-10.26053
EL,2064575.332,940,7,1,19.97979,122.74369,-3.39573,104.14439,109.22054,0,125.01126,-10.51327
MF,2064596.68,940,7,23,4.32714,111.28543,-3.37058,124.57605,248.15932,0,239.56328,-10.71304
ML,2064619.694,940,8,15,4.6478,136.3074,1.62353,146.78499,249.30968,0,248.08328,-10.53087
EF,2064660.271,940,9,24,18.50995,205.48014,-1.41503,186.60309,76.84363,0,92.9965,-10.00135
EL,2064689.25,940,10,23,18.00347,233.4512,-2.15579,215.61023,65.43171,0,80.32692,-10.16223
MF,2064703.733,940,11,7,5.58964,219.08902,1.98159,230.26112,284.93144,0,284.20764,-11.32146
ML,2064740.755,940,12,14,6.1125,255.67452,-0.53574,267.96337,297.59111,0,291.25067,-10.56191
EF,2064776.261,941,1,18,18.25531,314.96023,-1.45555,304.08481,69.01876,0,73.39476,-10.07056
EL,2064800.276,941,2,11,18.62269,338.65217,3.46249,328.27389,83.96012,0,82.25666,-10.80272
MF,2064813.737,941,2,25,5.68206,327.43517,2.46537,341.69911,281.85359,0,272.02042,-10.66973
ML,2064851.705,941,4,4,4.91041,357.66164,-2.53651,19.01551,273.81268,0,254.74927,-10.12554
EF,2064882.313,941,5,4,19.50308,58.74746,1.48542,48.55461,115.30812,0,117.60539,-10.04261
EL,2064923.331,941,6,14,19.95208,103.38633,-2.80754,87.7065,113.7007,0,125.86218,-10.3566
MF,2064944.673,941,7,6,4.15826,93.45408,-3.94422,108.06126,246.9189,0,235.79519,-10.30492
ML,2064968.686,941,7,30,4.45214,120.50783,1.30197,131.08199,244.70946,0,242.04986,-10.31949
EF,2065004.291,941,9,3,18.98496,184.25444,-0.52802,165.66693,87.44531,0,103.08931,-10.17955
EL,2065036.262,941,10,5,18.29805,217.64965,-3.0039,197.31637,70.03379,0,88.04951,-10.04343
MF,2065052.727,941,10,22,5.44139,203.36666,1.18272,213.83487,279.4009,0,278.76454,-10.51505
ML,2065086.746,941,11,25,5.8936,237.15409,0.14374,248.33018,292.97014,0,289.22922,-10.53988
EF,2065125.253,942,1,2,18.07534,299.59722,-1.79084,287.58716,63.89736,0,70.04826,-10.4877
EL,2065148.269,942,1,25,18.46229,322.06285,2.97726,310.92568,76.61472,0,76.28254,-11.51867
MF,2065159.752,942,2,6,6.04563,311.11088,3.39157,322.48628,286.76085,0,280.46267,-10.07442
ML,2065200.72,942,3,19,5.27607,342.39169,-2.41533,3.16465,280.75033,0,262.32109,-10.04829
EF,2065232.307,942,4,19,19.3627,44.62434,1.26746,33.88814,110.62067,0,112.31315,-10.67812
EL,2065270.325,942,5,27,19.80476,83.42226,-1.71604,70.32147,115.61605,0,123.91441,-10.31542
MF,2065292.668,942,6,19,4.04007,74.97056,-4.19454,91.61023,248.15353,0,234.28111,-10.17679
ML,2065317.678,942,7,14,4.26952,104.54525,0.87094,115.48226,242.03261,0,237.58302,-10.03852
EF,2065347.311,942,8,12,19.45215,160.83054,0.55931,144.00568,99.44137,0,112.8781,-10.2355
EL,2065383.278,942,9,17,18.67761,201.45256,-3.47945,179.20162,76.36177,0,96.58103,-10.10236
MF,2065402.716,942,10,7,5.17247,186.88053,0.58757,198.52379,272.5815,0,271.5553,-11.61324
ML,2065432.736,942,11,6,5.65906,218.45317,0.81295,228.75704,285.99968,0,284.37156,-10.20788
EF,2065473.244,942,12,16,17.86542,282.87836,-2.08338,270.00595,60.35535,0,68.51924,-10.19919
EL,2065497.259,943,1,9,18.21871,305.44651,2.42699,294.46018,70.40852,0,71.68574,-11.17617
MF,2065507.758,943,1,20,6.2002,294.3477,3.61573,305.10731,290.95854,0,286.18454,-10.30261
ML,2065549.734,943,3,3,5.61839,327.42743,-2.22929,347.16611,287.05621,0,269.86401,-10.09447
EF,2065581.297,943,4,3,19.1295,28.37036,0.81939,18.1483,103.74232,0,104.89071,-10.19068
EL,2065616.316,943,5,8,19.58469,63.31706,-0.14445,51.93355,114.53295,0,119.08901,-10.44403
MF,2065640.667,943,6,2,4.01925,56.047,-4.12622,75.18847,251.94924,0,235.24214,-10.32976
ML,2065665.67,943,6,27,4.08488,86.50735,0.17541,99.01078,241.95664,0,234.66918,-10.18925
EF,2065691.324,943,7,22,19.7757,137.87502,1.39358,123.54247,109.85877,0,120.22208,-10.05144
EL,2065731.294,943,8,31,19.05159,185.16977,-3.70732,162.25522,83.60656,0,104.61617,-10.06307
MF,2065751.709,943,9,21,5.0181,170.94576,-0.32373,182.35419,266.12666,0,264.20371,-11.25192
ML,2065778.726,943,10,18,5.42147,199.35407,1.40031,209.31964,277.39873,0,277.18591,-10.06026
EF,2065821.24,943,11,29,17.75817,266.5684,-2.22688,252.41286,59.457,0,69.76599,-10.0023
EL,2065846.25,943,12,24,17.99679,289.17953,1.69831,277.91868,65.80683,0,69.1901,-10.87865
MF,2065856.757,944,1,4,6.17679,277.38378,3.53126,288.6224,293.38849,0,289.4379,-11.09976
ML,2065898.746,944,2,15,5.9121,312.75278,-1.99639,331.01146,292.3697,0,276.98993,-10.15811
EF,2065931.292,944,3,18,19.01443,14.14384,0.49384,3.25063,97.09578,0,98.2289,-10.84594
EL,2065961.308,944,4,17,19.39345,43.68816,1.64877,32.45885,110.71898,0,112.12633,-11.2617
MF,2065986.675,944,5,13,4.19556,36.09508,-3.73076,56.82847,258.15659,0,239.60353,-10.12822
ML,2066012.667,944,6,8,4.00433,66.58612,-0.77047,81.62749,245.49512,0,234.48279,-10.33796
EF,2066038.331,944,7,3,19.95503,119.26702,1.75476,106.09219,116.14573,0,124.55732,-10.32543
EL,2066079.31,944,8,13,19.43223,168.54301,-3.76258,145.47501,91.28235,0,112.33958,-10.34309
MF,2066100.702,944,9,4,4.83901,154.74415,-1.22571,166.33804,259.82845,0,256.55201,-11.19383
ML,2066124.715,944,9,28,5.15947,179.65997,1.80445,190.06525,267.90703,0,268.29532,-10.55182
EF,2066170.243,944,11,12,17.82035,252.09157,-2.27685,235.88549,60.83666,0,73.56915,-10.3606
EL,2066195.242,944,12,7,17.81954,273.15971,0.84521,261.34973,63.18155,0,68.94434,-10.36016
MF,2066205.754,944,12,18,6.08707,260.94041,3.27279,272.07395,293.57587,0,290.84139,-11.27614
ML,2066247.756,945,1,29,6.13668,298.34366,-1.7312,314.71877,296.35,0,283.27724,-10.09659
EF,2066280.284,945,3,2,18.82311,357.9498,-0.049,347.23219,88.98867,0,90.48214,-10.61436
EL,2066307.298,945,3,29,19.15511,24.58679,2.8453,13.78058,104.33395,0,103.46631,-11.1369
MF,2066330.689,945,4,22,4.52954,15.39064,-2.5664,36.45229,265.63991,0,246.94888,-10.21069
ML,2066359.672,945,5,21,4.11623,46.91689,-1.61163,64.23834,251.85993,0,237.61274,-10.08346
EF,2066386.333,945,6,16,19.98637,101.99238,1.89252,89.65113,119.51626,0,126.12051,-10.61684
