Almagest Venus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong(west),,,,Sup conj,greatest elong (east),first station,inf conj,second station,greatest elong(west),Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong (west),,,,,greatest elongations,
Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,,,,,,,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,,east,west
-421,12,21,9.59015,-420,7,28,20.48055,-420,9,19,3.27662,-420,10,8,7.40863,-420,10,29,14.64883,-420,12,15,16.32338,1567641.89959,1567862.35336,1567914.63653,1567933.80869,1567955.11037,1568002.18014,265.19171,265.19171,266.02847,265.19171,165.8232,122.47872,120.52248,122.47872,199.38804,174.01085,171.71779,174.01085,192.90762,192.90762,190.96251,192.90762,185.1511,213.9033,212.60629,213.9033,214.61535,260.29693,260.93174,260.29693,,43.34448000000002,-45.68157999999997
-419,8,4,18.63867,-418,3,5,21.24806,-418,4,26,16.27166,-418,5,18,6.24628,-418,6,8,23.02831,-418,7,30,11.51952,1568234.27661,1568447.38534,1568499.17799,1568520.76026,1568542.45951,1568593.97998,129.0594,129.0594,126.96189,129.0594,26.81913,339.10688,341.48193,339.10688,59.62656,30.15554,31.49132,30.15554,51.4278,51.42779,51.98612,51.42779,43.15303,72.81534,72.52387,72.81534,75.7477,123.59573,121.61376,123.59573,,47.71225000000004,-47.84803000000001
-417,3,1,4.94733,-417,10,19,13.96847,-417,12,5,11.22485,-417,12,26,22.19092,-416,1,15,0.71335,-416,3,7,15.9292,1568807.70614,1569040.08202,1569086.9677,1569108.42462,1569127.52972,1569180.16372,334.25177,334.25177,336.63932,334.25177,249.19867,203.28964,201.63474,203.28964,278.50897,249.50182,249.67517,249.50182,270.65052,270.65052,271.70434,270.65052,264.205,289.48118,291.18939,289.48118,298.03623,341.3591,343.72262,341.3591,,45.90903,-43.32287000000002
-416,10,13,4.2962,-415,5,10,19.00128,-415,7,4,17.36819,-415,7,24,7.43481,-415,8,16,2.26101,-415,10,2,11.90083,1569399.67901,1569609.29172,1569664.22367,1569683.80978,1569706.59421,1569753.99587,197.72112,197.72111,195.90254,197.72111,89.21485,44.3228,45.15333,44.3228,124.617,98.46567,97.2111,98.46567,117.77044,117.77043,115.93014,117.77043,108.89755,140.22756,137.95089,140.22756,138.40156,186.94831,184.86708,186.94831,,44.89205,-48.54675
-414,5,17,9.15527,-414,12,29,21.67887,-413,2,15,9.54028,-413,3,10,4.32422,-413,3,29,19.51763,-413,5,23,17.10959,1569980.88147,1570207.40329,1570254.89751,1570277.68018,1570297.31323,1570352.2129,50.57476,50.57476,51.16625,50.57476,322.4177,273.84266,275.01859,273.84266,351.98805,320.65464,322.98579,320.65464,343.11004,343.11004,345.46211,343.11004,336.23133,2.46107,4.54878,2.46107,11.60145,56.57212,56.9284,56.57212,,48.57504,-44.97067
-413,12,19,5.64697,-412,7,26,4.2195,-412,9,16,15.6781,-412,10,5,18.88202,-412,10,27,4.18596,-412,12,13,3.40396,1570561.73529,1570781.67581,1570834.15325,1570853.28675,1570874.67442,1570921.64183,263.08478,263.08478,263.83536,263.08478,163.19642,119.86592,117.97256,119.86592,196.90866,171.58954,169.27008,171.58954,190.44819,190.44819,188.44408,190.44819,182.636,211.52862,210.14677,211.52862,212.01605,257.82137,258.35194,257.82137,,43.33049999999999,-45.805319999999995
-411,8,2,9.55151,-410,3,3,20.0737,-410,4,24,11.62574,-410,5,16,3.10199,-410,6,6,18.36574,-410,7,28,10.39416,1571153.89798,1571367.3364,1571418.98441,1571440.62925,1571462.26524,1571513.93309,126.74122,126.74122,124.6906,126.74122,24.90077,337.11366,339.4959,337.11366,57.59415,28.01975,29.42599,28.01975,49.35368,49.35367,49.99242,49.35367,41.11992,70.67887,70.47241,70.67887,73.82943,121.60453,119.66891,121.60453,,47.78711000000004,-47.775099999999995
-409,2,26,19.67065,-409,10,17,1.21961,-409,12,3,0.83088,-409,12,24,9.8075,-408,1,12,13.13872,-408,3,4,23.87677,1571727.31961,1571959.55082,1572006.53462,1572027.90865,1572047.04745,1572099.49487,331.92581,331.92581,334.3133,331.92581,246.60626,200.82108,199.09142,200.82108,276.00014,247.12997,247.20035,247.12997,268.19697,268.19696,269.15443,268.19696,261.73341,287.06084,288.6948,287.06084,295.42245,338.75487,341.1314,338.75487,,45.78518,-43.332419999999956
-408,10,11,0.43396,-407,5,8,12.63237,-407,7,2,10.03827,-407,7,22,1.42603,-407,8,13,20.22281,-407,9,30,8.43205,1572319.51808,1572529.02635,1572583.91826,1572603.55942,1572626.34262,1572673.85134,195.61751,195.61751,193.74188,195.61751,87.10229,42.11625,43.02918,42.11625,122.46372,96.21966,95.04285,96.21966,115.57868,115.57867,113.79633,115.57867,106.69984,138.0346,135.78677,138.0346,136.28068,184.86087,182.73756,184.86087,,44.986039999999996,-48.580190000000016
-406,5,14,19.30847,-406,12,27,18.14691,-405,2,13,3.46417,-405,3,7,22.28595,-405,3,27,12.10557,-405,5,21,10.58292,1572900.30452,1573127.25612,1573174.64434,1573197.42858,1573217.0044,1573271.94095,48.06112,48.06112,48.74961,48.06112,320.29353,271.75262,272.84904,271.75262,349.78879,318.46012,320.76949,318.46012,340.91708,340.91707,343.28314,340.91707,334.07666,0.21169,2.34248,0.21169,9.48222,54.3591,54.80269,54.3591,,48.54091,-44.87688
-405,12,17,1.79993,-404,7,23,12.24269,-404,9,14,4.13721,-404,10,3,6.52698,-404,10,24,17.83976,-404,12,10,14.73136,1573481.575,1573701.01011,1573753.67238,1573772.77196,1573794.24332,1573841.11381,260.9818,260.9818,261.64522,260.9818,160.58661,117.26479,115.43766,117.26479,194.43861,169.17059,166.82904,169.17059,187.99581,187.9958,185.9368,187.9958,180.12842,209.15874,207.69483,209.15874,209.42677,255.35594,255.78159,255.35594,,43.32182,-45.92917
-403,7,31,0.23804,-402,3,1,18.9456,-402,4,22,6.94749,-402,5,13,23.95697,-402,6,4,13.66409,-402,7,26,9.22157,1574073.50992,1574287.2894,1574338.78948,1574360.49821,1574382.06934,1574433.88423,124.41375,124.41374,122.41338,124.41374,22.98201,335.12234,337.50891,335.12234,55.56089,25.88264,27.35762,25.88264,47.27954,47.27953,47.99795,47.27953,39.08763,68.54079,68.41966,68.54079,71.91151,119.61138,117.72435,119.61138,,47.859669999999994,-47.69986999999999
-401,2,24,10.62048,-401,10,14,12.31507,-401,11,30,14.3472,-401,12,21,21.25378,-400,1,10,1.54507,-400,3,2,7.53914,1574646.94252,1574879.01313,1574926.0978,1574947.38557,1574966.56438,1575018.81413,329.60915,329.60915,331.99266,329.60915,244.00762,198.34613,196.54502,198.34613,273.48386,244.75444,244.72154,244.75444,265.73642,265.73642,266.59527,265.73642,259.25254,284.63973,286.19622,284.63973,292.79166,336.13893,338.52364,336.13893,,45.661490000000015,-43.34727000000004
-400,10,8,20.47449,-399,5,6,6.43273,-399,6,30,2.79916,-399,7,19,19.59558,-399,8,11,14.2717,-399,9,28,5.14095,1575239.3531,1575448.76803,1575503.61663,1575523.31648,1575546.09465,1575593.71421,193.50992,193.50992,191.57985,193.50992,84.99783,39.91666,40.91053,39.91666,120.3188,93.97737,92.87982,93.97737,113.39425,113.39424,111.67203,113.39424,104.51149,135.84521,133.62933,135.84521,134.17141,182.78072,180.61845,182.78072,,45.08116999999999,-48.609309999999994
-398,5,12,5.46918,-398,12,25,14.42873,-397,2,10,21.29724,-397,3,5,16.06366,-397,3,25,4.62943,-397,5,19,3.85942,1575819.72788,1576047.1012,1576094.38738,1576117.16932,1576136.69289,1576191.66081,45.54777,45.54777,46.33208,45.54777,318.1574,269.65493,270.66991,269.65493,347.57994,316.26187,318.54591,316.26187,338.71656,338.71655,341.09323,338.71655,331.91333,357.95967,0.1305,357.95967,7.35361,52.13799,52.66863,52.13799,,48.50247000000002,-44.78438
-397,12,14,22.04315,-396,7,20,20.30194,-396,9,11,16.70597,-396,9,30,18.3512,-396,10,22,7.63722,-396,12,8,2.51984,1576401.41846,1576620.34591,1576673.19608,1576692.26463,1576713.81822,1576760.60499,258.88253,258.88253,259.45794,258.88253,157.98353,114.66515,112.90767,114.66515,191.97822,166.75614,164.3968,166.75614,185.55079,185.55078,183.44105,185.55078,177.62879,206.79475,205.25176,206.79475,206.85662,252.90945,253.2301,252.90945,,43.318380000000005,-46.05283
-395,7,28,14.69788,-394,2,27,17.85559,-394,4,20,2.30318,-394,5,11,20.80536,-394,6,2,8.96983,-394,7,24,7.99353,1576993.11241,1577207.24398,1577258.59597,1577280.36689,1577301.87374,1577353.83306,122.07696,122.07696,120.13015,122.07696,21.06241,333.13259,335.52061,333.13259,53.52645,23.74692,25.28873,23.74692,45.20511,45.20511,46.00238,45.20511,37.05583,66.40302,66.36735,66.40302,69.9935,117.61596,115.77968,117.61596,,47.92982000000001,-47.622460000000004
-393,2,22,1.7959,-393,10,11,22.8657,-393,11,28,3.69589,-393,12,19,8.53821,-392,1,7,13.81952,-392,2,28,15.05028,1577566.57483,1577798.45274,1577845.654,1577866.85576,1577886.07581,1577938.1271,327.30175,327.30175,329.67739,327.30175,241.38705,195.8488,193.9793,195.8488,270.9606,242.37202,242.23562,242.37202,263.26923,263.26923,264.0274,263.26923,256.76275,282.21319,283.68897,282.21319,290.1493,333.51677,335.90473,333.51677,,45.53824999999998,-43.367470000000026
-392,10,6,16.41174,-391,5,4,0.55043,-391,6,27,19.73099,-391,7,17,13.93872,-391,8,9,8.45643,-391,9,26,2.02287,1578159.18382,1578368.52293,1578423.32212,1578443.08078,1578465.85235,1578513.58429,191.39808,191.39808,189.4163,191.39808,82.90741,37.7301,38.80313,37.7301,118.18197,91.74211,90.72506,91.74211,111.21694,111.21694,109.55696,111.21694,102.33228,133.6614,131.48047,133.6614,132.07352,180.70768,178.50957,180.70768,,45.17731,-48.63416000000001
-390,5,9,15.65076,-390,12,23,10.46664,-389,2,8,15.03378,-389,3,3,9.65295,-389,3,22,20.97212,-389,5,16,20.76764,1578739.15211,1578966.93611,1579014.12641,1579036.90221,1579056.37384,1579111.36532,43.03529,43.03529,43.91404,43.03529,316.00695,267.54723,268.47884,267.54723,345.36128,314.05965,316.31482,314.05965,336.50829,336.50828,338.89214,336.50828,329.74109,355.70021,357.908,355.70021,5.20843,49.90175,50.51932,49.90175,,48.459720000000004,-44.69332
-389,12,12,18.37061,-388,7,18,4.69319,-388,9,9,5.3576,-388,9,28,6.36182,-388,10,19,21.59324,-388,12,5,14.53195,1579321.26544,1579539.69555,1579592.72323,1579611.76508,1579633.39972,1579680.1055,256.78672,256.78672,257.27339,256.78672,155.39925,112.07914,110.39425,112.07914,189.52779,164.3451,161.97226,164.3451,183.11341,183.11341,180.95717,183.11341,175.13752,204.43728,202.81829,204.43728,204.29612,250.47214,250.68753,250.47214,,43.32011,-46.176019999999994
-387,7,26,4.93103,-386,2,25,16.79558,-386,4,17,21.68693,-386,5,9,17.64056,-386,5,31,4.2499,-386,7,22,6.70178,1579912.70546,1580127.19982,1580178.40362,1580200.23502,1580221.67708,1580273.77924,119.73087,119.73087,117.84086,119.73087,19.14154,331.14407,333.53066,331.14407,51.49053,21.61235,23.21902,21.61235,43.13016,43.13015,44.00536,43.13015,35.0242,64.2642,64.31407,64.2642,68.07498,115.61792,113.83452,115.61792,,47.99747000000002,-47.54294
-385,2,19,17.1958,-385,10,9,9.26088,-385,11,25,16.93697,-385,12,16,19.66956,-384,1,5,2.08014,-384,2,25,22.47782,1580486.21649,1580717.88587,1580765.20571,1580786.31956,1580805.58667,1580857.43658,325.00358,325.00357,327.3675,325.00357,238.76085,193.34509,191.41088,193.34509,268.43084,239.98519,239.74535,239.98519,260.79575,260.79575,261.45141,260.79575,254.26443,279.78609,281.17822,279.78609,287.49813,330.89118,333.27738,330.89118,,45.415760000000006,-43.39305000000002
-384,10,4,12.23969,-383,5,1,18.9882,-383,6,25,12.82558,-383,7,15,8.44995,-383,8,7,2.74884,-383,9,23,23.07211,1581079.00999,1581288.29117,1581343.0344,1581362.85208,1581385.61453,1581433.46134,189.28176,189.28176,187.25104,189.28176,80.83099,35.55668,36.70701,35.55668,116.05295,89.51353,88.57812,89.51353,109.04654,109.04654,107.45077,109.04654,100.16198,131.48201,129.33896,131.48201,129.98677,178.64151,176.41069,178.64151,,45.27431,-48.654740000000004
-382,5,7,1.86621,-382,12,21,6.22177,-381,2,6,8.63404,-381,3,1,3.04926,-381,3,20,13.12917,-381,5,14,13.29183,1581658.57776,1581886.75924,1581933.85975,1581956.62705,1581976.04705,1582031.05383,40.5242,40.5242,41.49584,40.5242,313.84059,265.42792,266.27427,265.42792,343.13263,311.85184,314.07458,311.85184,334.2921,334.2921,336.67961,334.2921,327.55969,353.43313,355.67471,353.43313,3.0459,47.64975,48.35401,47.64975,,48.41267000000005,-44.603849999999994
-381,12,10,14.77588,-380,7,15,13.3944,-380,9,6,18.11796,-380,9,25,18.56506,-380,10,17,11.66061,-380,12,3,3.01795,1582241.11566,1582459.0581,1582512.25492,1582531.27354,1582552.98586,1582599.62575,254.69411,254.69411,255.09143,254.69411,152.8328,109.50586,107.89633,109.50586,187.08758,161.93852,159.55646,161.93852,180.68396,180.68395,178.48545,180.68395,172.65498,202.08437,200.39255,202.08437,201.75584,248.05429,248.16483,248.05429,,43.32693999999999,-46.29845
-379,7,23,18.9386,-378,2,23,15.75752,-378,4,15,17.09289,-378,5,7,14.45654,-378,5,28,23.47944,-378,7,20,5.33793,1582832.28911,1583047.15656,1583098.2122,1583120.10236,1583141.47831,1583193.72241,117.37551,117.37551,115.54548,117.37551,17.219,329.15645,331.53873,329.15645,49.45281,19.47869,21.14815,19.47869,41.05441,41.0544,42.00656,41.0544,32.99245,62.1233,62.25874,62.1233,66.15549,113.61693,111.88848,113.61693,,48.06254999999999,-47.461439999999996
-377,2,17,8.81854,-377,10,6,19.22483,-377,11,23,6.04382,-377,12,14,6.65735,-376,1,2,14.23219,-376,2,23,5.68976,1583405.86744,1583637.30103,1583684.75183,1583705.77739,1583725.09301,1583776.73707,322.71455,322.71455,325.06295,322.71455,236.11801,190.82366,188.82831,190.82366,265.8951,237.59284,237.24981,237.59284,258.31638,258.31638,258.86789,258.31638,251.758,277.35453,278.66007,277.35453,284.83271,328.25674,330.63612,328.25674,,45.29435000000001,-43.42402999999996
-376,10,2,7.95245,-375,4,29,13.73219,-375,6,23,5.99701,-375,7,13,3.12433,-375,8,4,21.12077,-375,9,21,20.28273,1583998.83135,1584208.07217,1584262.74988,1584282.63018,1584305.38003,1584353.34511,187.1607,187.1607,185.08392,187.1607,78.76788,33.39584,34.62155,33.39584,113.93147,87.28811,86.43548,87.28811,106.88284,106.88284,105.35316,106.88284,98.00037,129.30589,127.20359,129.30589,127.91088,176.58197,174.32157,176.58197,,45.372040000000005,-48.67109000000001
-374,5,4,12.12817,-374,12,19,1.76974,-373,2,4,2.09166,-373,2,26,20.24835,-373,3,18,5.20183,-373,5,12,5.61341,1584578.00534,1584806.57374,1584853.58715,1584876.34368,1584895.71674,1584950.73389,38.01502,38.01502,39.07781,38.01502,311.66143,263.30009,264.05954,263.30009,340.89382,309.63817,311.82492,309.63817,332.06781,332.06781,334.45542,332.06781,325.36889,351.16258,353.43464,351.16258,0.87331,45.38943,46.17973,45.38943,,48.361339999999984,-44.51612
-373,12,8,11.25293,-372,7,12,22.21538,-372,9,4,6.99073,-372,9,23,6.96716,-372,10,15,1.92889,-372,11,30,15.74966,1585160.96887,1585378.42564,1585431.79128,1585450.7903,1585472.58037,1585519.15624,252.60444,252.60444,252.91195,252.60444,150.27626,106.9375,105.40613,106.9375,184.65783,159.53656,157.14952,159.53656,178.26267,178.26266,176.02617,178.26266,170.18152,199.73972,197.97841,199.73972,199.22668,245.64654,245.65243,245.64654,,43.33876000000001,-46.41986
-371,7,21,8.7215,-370,2,21,14.73346,-370,4,13,12.51521,-370,5,5,11.24707,-370,5,26,18.65234,-370,7,18,3.8935,1585751.8634,1585967.11389,1586018.02147,1586039.96863,1586061.27718,1586113.66223,115.01093,115.01093,113.24399,115.01093,15.29436,327.16941,329.54448,327.16941,47.41298,17.34571,19.07582,17.34571,38.97761,38.97761,40.00564,38.97761,30.96025,59.98007,60.20101,59.98007,64.23459,111.61262,109.94117,111.61262,,48.124949999999956,-47.37803000000001
-369,2,15,0.66248,-369,10,4,4.92859,-369,11,20,19.02883,-369,12,11,17.51147,-369,12,31,2.38029,-368,2,20,12.7401,1586325.5276,1586556.70536,1586604.29287,1586625.22964,1586644.59918,1586696.03084,320.43461,320.43461,322.76373,320.43461,233.46583,188.29156,186.23897,188.29156,263.35391,235.19549,234.74972,235.19549,255.83152,255.83151,256.27748,255.83151,249.2439,274.92281,276.13915,274.92281,282.15525,325.61567,327.98309,325.61567,,45.17427000000001,-43.46042
-368,9,30,3.54382,-367,4,27,8.66752,-367,6,20,23.31115,-367,7,10,21.95636,-367,8,2,15.56666,-367,9,19,17.64848,1586918.64766,1587127.86115,1587182.4713,1587202.41485,1587225.14861,1587273.23535,185.03466,185.03466,182.91474,185.03466,76.71323,31.24285,32.54211,31.24285,111.81724,85.06854,84.29962,85.06854,104.72561,104.72561,103.2638,104.72561,95.84719,127.13281,125.07405,127.13281,125.84557,174.5288,172.24193,174.5288,,45.47037999999999,-48.683229999999995
-366,5,1,22.44965,-366,12,16,21.10705,-365,2,1,19.4467,-365,2,24,13.24603,-365,3,15,21.09954,-365,5,9,21.57233,1587497.4354,1587726.37946,1587773.31028,1587796.05192,1587815.37915,1587870.39885,35.50828,35.50828,36.66031,35.50828,309.46936,261.16362,261.83462,261.16362,338.64468,307.42029,309.56753,307.42029,329.83525,329.83525,332.21932,329.83525,323.16846,348.88485,351.18403,348.88485,358.68396,43.11421,43.99001,43.11421,,48.305740000000014,-44.43025
-365,12,6,7.79553,-364,7,10,7.43077,-364,9,1,19.96388,-364,9,20,19.57324,-364,10,12,16.30951,-364,11,28,4.91058,1588080.82481,1588297.80962,1588351.33183,1588370.31555,1588392.17956,1588438.70461,250.51746,250.51746,250.73482,250.51746,147.74082,104.38534,102.93441,104.38534,182.23876,157.13872,154.75091,157.13872,175.84976,175.84975,173.57955,175.84975,167.71746,197.39969,195.57222,197.39969,196.71643,243.25641,243.15841,243.25641,,43.355480000000014,-46.539979999999986
-363,7,18,22.28137,-362,2,19,13.71549,-362,4,11,7.89618,-362,5,3,8.00574,-362,5,24,13.76244,-362,7,16,2.35989,1588671.42839,1588887.07148,1588937.82901,1588959.83357,1588981.07343,1589033.59833,112.63718,112.63718,110.93636,112.63718,13.3672,325.18262,327.54759,325.18262,45.37074,15.21103,16.99964,15.21103,36.89951,36.8995,38.00224,36.8995,28.92728,57.83426,58.14053,57.83426,62.31183,109.60465,107.99217,109.60465,,48.18458000000004,-47.292820000000006
-361,2,12,16.72522,-361,10,1,14.38624,-361,11,18,7.91121,-361,12,9,4.24237,-361,12,28,14.44075,-360,2,17,19.84812,1589245.19688,1589476.09943,1589523.82963,1589544.67677,1589564.1017,1589615.327,318.16365,318.16365,320.46981,318.16365,230.80521,185.74934,183.64358,185.74934,260.80783,232.79392,232.24613,232.79392,253.3416,253.34159,253.68084,253.34159,246.7226,272.48749,273.61205,272.48749,279.47478,322.97696,325.32733,322.97696,,45.05587,-43.50218000000001
-360,9,27,23.0083,-359,4,25,3.84055,-359,6,18,16.77828,-359,7,8,16.94055,-359,7,31,10.11293,-359,9,17,15.16289,1589838.45868,1590047.66002,1590102.1991,1590122.20586,1590144.92137,1590193.13179,182.90341,182.90341,180.74335,182.90341,74.66881,29.09963,30.47046,29.09963,109.70998,82.85526,82.17083,82.85526,102.57464,102.57463,101.18237,102.57463,93.7022,124.96385,122.95133,124.96385,123.79053,172.48173,170.17151,172.48173,,45.56917999999999,-48.691199999999995
-358,4,29,8.84308,-358,12,14,16.23077,-357,1,30,12.6932,-357,2,22,6.03845,-357,3,13,12.80305,-357,5,7,13.11003,1590416.86846,1590646.17628,1590693.02888,1590715.7516,1590735.03346,1590790.04625,33.00449,33.00449,34.24369,33.00449,307.26429,259.01837,259.5995,259.01837,336.38505,305.19795,307.3022,305.19795,327.59427,327.59426,329.97112,327.59426,320.95819,346.59914,348.922,346.59914,356.47528,40.82169,41.78241,40.82169,,48.24592000000001,-44.34640999999999
-357,12,4,4.39746,-356,7,7,16.89768,-356,8,30,9.08459,-356,9,18,8.38824,-356,10,10,6.86033,-356,11,25,18.38458,1591000.68323,1591217.20407,1591270.87852,1591289.84951,1591311.78585,1591358.26602,248.43292,248.43292,248.5599,248.43292,145.22049,101.8435,100.47528,101.8435,179.83053,154.74694,152.36253,154.74694,173.44542,173.44541,171.1458,173.44541,165.2631,195.06664,193.17651,195.06664,194.22059,240.87914,240.678,240.87914,,43.376990000000006,-46.65855000000002
-355,7,16,11.62079,-354,2,17,12.69576,-354,4,9,3.27476,-354,5,1,4.72632,-354,5,22,8.85807,-354,7,14,0.72839,1591590.9842,1591807.02899,1591857.63645,1591879.69693,1591900.86909,1591953.53035,110.25439,110.25439,108.62262,110.25439,11.43711,323.19575,325.54773,323.19575,43.32578,13.07625,14.92107,13.07625,34.81985,34.81984,35.99604,34.81984,26.89323,55.68786,56.07909,55.68786,60.38675,107.59266,106.04108,107.59266,,48.24136000000004,-47.205909999999996
-353,2,10,9.00421,-353,9,28,23.43013,-353,11,15,20.66273,-353,12,6,14.86102,-353,12,26,2.51066,-352,2,15,2.81212,1592164.87518,1592395.47626,1592443.36095,1592464.11921,1592483.60461,1592534.61717,315.90158,315.90158,318.18113,315.90158,228.12954,183.19014,181.0353,183.19014,258.25742,230.38698,229.73802,230.38698,250.84707,250.84705,251.07867,250.84705,244.1946,270.05255,271.08308,270.05255,276.78305,320.33233,322.6605,320.33233,,44.93939999999998,-43.54928000000001
-352,9,25,18.33984,-351,4,22,23.28883,-351,6,16,10.37256,-351,7,6,12.07159,-351,7,29,4.76966,-351,9,15,12.81927,1592758.26416,1592967.47037,1593021.93219,1593042.00298,1593064.69874,1593113.03414,180.7667,180.76669,178.56957,180.76669,72.63604,26.96771,28.40802,26.96771,107.60939,80.64721,80.04797,80.64721,100.42969,100.42969,99.10854,100.42969,91.56515,122.79942,120.83573,122.79942,121.74546,170.4405,168.11002,170.4405,,45.66833,-48.69503999999999
-350,4,26,19.32056,-350,12,12,11.10587,-349,1,28,5.76198,-349,2,19,22.6225,-349,3,11,4.42442,-349,5,5,4.44611,1593336.30502,1593565.96274,1593612.74008,1593635.4426,1593654.68435,1593709.68525,30.50416,30.50416,31.82828,30.50416,305.04482,256.86291,257.35282,256.86291,334.11481,302.96831,305.02605,302.96831,325.34472,325.34471,327.71062,325.34471,318.73787,344.31006,346.65304,344.31006,354.25615,38.52089,39.56545,38.52089,,48.181910000000016,-44.26474000000002
