Jupiter,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
EL,1454039.243,-732,12,10,17.83361,265.36534,-0.31738,252.48332,61.57662,0,69.59475,-10.12057
MF,1454072.763,-731,1,13,6.30444,273.29265,-0.37684,286.51508,298.54536,0,290.37231,-10.43623
AR,1454253.312,-731,7,12,19.47917,287.90911,-1.01255,101.46819,297.87827,0,121.47021,-5.44456
CS,1454264.69,-731,7,24,4.56917,286.42169,-1.03871,112.43488,61.85577,0,240.00632,-5.8159
EL,1454441.256,-730,1,16,18.14444,301.16574,-0.94332,289.78522,65.09568,0,70.06534,-10.29385
MF,1454478.75,-730,2,23,5.99917,310.14328,-0.99007,327.15827,292.26874,0,278.61595,-10.29963
AR,1454655.299,-730,8,18,19.18194,324.20169,-1.71178,137.12768,287.92072,0,112.49386,-5.66671
CS,1454666.71,-730,8,30,5.04111,322.67681,-1.7223,148.35643,71.45961,0,251.84325,-5.92183
EL,1454844.274,-729,2,23,18.58444,337.85932,-1.21636,327.44197,78.43878,0,81.36792,-10.07438
MF,1454884.716,-729,4,5,5.17667,347.47414,-1.22556,6.82793,277.18915,0,260.52923,-10.06669
AR,1455057.269,-729,9,24,18.46167,0.62518,-1.74209,173.53987,271.56929,0,96.39665,-5.47618
CS,1455067.732,-729,10,5,5.55611,359.20556,-1.73357,184.05418,87.77028,0,268.85981,-5.03222
EL,1455246.291,-728,3,31,18.9725,13.97386,-1.01913,3.28936,95.44164,0,97.99353,-10.42808
MF,1455286.682,-728,5,11,4.37278,23.36936,-0.98177,41.97639,260.28774,0,244.58914,-10.16411
AR,1455457.241,-728,10,28,17.78778,36.04551,-1.11805,208.64028,255.13362,0,80.26402,-5.46254
CS,1455468.748,-728,11,9,5.95389,34.48224,-1.09337,220.36231,104.27192,0,284.09979,-5.97804
EL,1455647.307,-727,5,6,19.35944,48.70967,-0.45801,37.57272,110.22886,0,113.90102,-10.5312
MF,1455683.666,-727,6,12,3.98667,56.93547,-0.39802,72.18615,247.18443,0,235.67891,-10.08639
AR,1455855.228,-727,11,30,17.475,69.71501,-0.14471,242.04514,243.92037,0,69.03208,-5.72758
CS,1455866.771,-727,12,12,6.49389,68.16305,-0.11512,253.82713,115.82231,0,293.55791,-5.19437
EL,1456046.323,-726,6,9,19.74861,81.5719,0.23268,69.73093,118.08688,0,124.01436,-10.27154
MF,1456079.667,-726,7,13,4.01556,88.92632,0.28918,101.61597,241.51878,0,234.38114,-10.52323
AR,1456252.233,-725,1,1,17.59944,101.56748,0.81938,274.39462,241.49554,0,65.75319,-5.83549
CS,1456264.782,-725,1,14,6.75889,99.91129,0.84699,287.08483,118.70362,0,293.51986,-5.03699
EL,1456442.33,-725,7,10,19.92778,112.58349,0.82793,99.13183,116.79499,0,125.62038,-10.22558
MF,1456474.684,-725,8,12,4.40583,119.60801,0.86676,130.45112,244.77903,0,241.57232,-10.39931
AR,1456649.247,-724,2,2,17.92278,132.09416,1.51415,306.37566,247.78702,0,70.87637,-5.04646
CS,1456662.772,-724,2,16,6.53306,130.34503,1.52978,319.82134,112.81906,0,284.61647,-5.00081
EL,1456836.323,-724,8,7,19.74639,142.48581,1.18013,126.93243,108.00597,0,119.6621,-10.43602
MF,1456869.702,-724,9,10,4.8525,149.7161,1.19274,159.7886,254.9296,0,254.12429,-10.11046
AR,1457045.262,-723,3,4,18.29806,162.28873,1.78541,336.80592,259.82154,0,82.42268,-5.14697
CS,1457060.746,-723,3,20,5.89861,160.32075,1.7827,351.91027,101.06937,0,270.5967,-5.29985
EL,1457231.3,-723,9,6,19.21028,172.535,1.21009,156.17269,94.80952,0,107.66697,-10.27707
MF,1457265.717,-723,10,11,5.2,180.08024,1.19267,190.6498,268.76159,0,268.55944,-10.63398
AR,1457441.277,-722,4,4,18.65389,192.93603,1.57135,6.69933,274.36845,0,96.80574,-5.95289
CS,1457457.716,-722,4,21,5.17583,190.86323,1.54879,22.48229,86.56547,0,256.17442,-5.45172
EL,1457627.274,-722,10,7,18.5675,203.35719,0.89972,186.92133,80.20597,0,93.05205,-10.37872
MF,1457660.735,-722,11,10,5.63889,210.86926,0.85573,220.89882,283.05631,0,281.92151,-10.00211
AR,1457840.288,-721,5,8,18.91639,224.51564,0.88899,39.03194,288.29596,0,110.59388,-5.05887
CS,1457853.694,-721,5,22,4.6475,222.81425,0.85802,51.79823,72.2792,0,244.80291,-5.06883
EL,1458026.25,-721,11,10,17.99361,235.95163,0.30352,221.17395,67.3569,0,78.09947,-10.21248
MF,1458058.753,-721,12,13,6.08361,243.46968,0.246,254.36154,294.66072,0,290.66024,-10.1418
AR,1458240.304,-720,6,11,19.29556,257.88263,-0.11943,72.13137,297.59483,0,120.29308,-5.08229
CS,1458251.684,-720,6,23,4.42611,256.41925,-0.15003,82.9826,62.54133,0,238.40377,-5.10156
EL,1458427.244,-720,12,15,17.85889,270.41457,-0.41724,257.66552,61.36288,0,68.99413,-10.25167
MF,1458460.764,-719,1,18,6.33333,278.36452,-0.47521,291.63633,298.38131,0,289.70909,-10.09636
AR,1458641.312,-719,7,17,19.485,293.10798,-1.1408,106.36763,297.05757,0,120.94858,-5.62463
CS,1458652.693,-719,7,29,4.64028,291.61449,-1.16549,117.36846,62.6117,0,241.2259,-5.70507
EL,1458829.259,-718,1,21,18.22444,306.34539,-1.00737,294.90659,66.51373,0,71.18136,-10.50264
MF,1458867.746,-718,3,1,5.895,315.55604,-1.05083,333.14468,290.47035,0,276.10123,-10.30528
AR,1459044.293,-718,8,24,19.03833,329.33666,-1.75961,143.09961,285.85544,0,109.80332,-5.14207
CS,1459054.714,-718,9,4,5.12583,327.93992,-1.76621,153.38577,73.55206,0,254.17703,-5.69018
EL,1459232.277,-717,2,28,18.65333,343.0153,-1.21604,332.44284,80.76896,0,83.57592,-10.26861
MF,1459273.709,-717,4,11,5.01806,352.83325,-1.2189,12.68141,274.6791,0,257.57102,-10.28885
AR,1459444.268,-717,9,28,18.42417,5.86661,-1.68874,177.63536,269.04651,0,94.83676,-6.09799
CS,1459455.734,-717,10,10,5.61667,4.31151,-1.67757,189.18271,90.23536,0,271.26039,-5.04858
EL,1459634.293,-716,4,5,19.02639,18.97246,-0.95811,8.19275,97.78104,0,100.4098,-10.50126
MF,1459674.678,-716,5,16,4.26972,28.32388,-0.91536,46.8134,258.07696,0,242.62449,-10.31951
AR,1459845.237,-716,11,2,17.69028,40.85289,-0.9942,213.79754,253.15223,0,77.99885,-5.22848
CS,1459855.753,-716,11,13,6.07611,39.42389,-0.97071,224.52396,106.33667,0,286.0815,-5.18513
EL,1460035.309,-715,5,11,19.40778,53.49009,-0.36434,42.42601,111.85104,0,115.74285,-10.37133
MF,1460071.664,-715,6,17,3.92611,61.67923,-0.30296,77.03816,245.83041,0,234.56275,-10.50984
AR,1460243.226,-715,12,5,17.42444,74.21705,-0.00325,247.22503,243.01793,0,67.62079,-5.26894
CS,1460254.772,-715,12,17,6.5175,72.6687,0.02627,258.99771,116.7842,0,293.90838,-5.64034
EL,1460433.326,-714,6,13,19.8125,85.94232,0.32351,73.62289,118.45104,0,124.92796,-10.50679
MF,1460466.669,-714,7,17,4.06167,93.27646,0.37861,105.54511,241.45518,0,234.98494,-10.45288
AR,1460640.233,-713,1,6,17.59361,105.85781,0.93657,279.53781,241.89793,0,65.66095,-5.16664
CS,1460652.78,-713,1,19,6.72333,104.2058,0.96236,292.20095,118.36251,0,292.39875,-5.42056
EL,1460829.33,-713,7,14,19.92722,116.84562,0.89283,103.05984,115.93583,0,125.22004,-10.27425
MF,1460861.687,-713,8,16,4.47694,123.86668,0.92838,134.44706,245.86768,0,243.13372,-10.26655
AR,1461036.25,-712,2,6,18.00194,136.43336,1.57807,310.44757,249.24649,0,72.3325,-5.36799
CS,1461050.768,-712,2,21,6.43139,134.56212,1.59217,324.84205,111.4439,0,282.492,-5.31778
EL,1461224.318,-712,8,12,19.63639,146.94469,1.20364,131.89726,106.23855,0,117.60156,-10.002
MF,1461257.703,-712,9,15,4.87083,154.18889,1.21315,164.8532,256.82455,0,256.11207,-10.70889
AR,1461432.265,-711,3,8,18.37167,166.67858,1.784,340.81119,261.84128,0,84.44516,-5.55327
CS,1461448.74,-711,3,25,5.76028,164.59045,1.778,356.83982,99.1166,0,268.07559,-5.62575
EL,1461618.297,-711,9,10,19.13361,176.84892,1.18625,160.22295,92.75519,0,105.86194,-10.38732
MF,1461652.719,-711,10,15,5.26667,184.41871,1.16426,194.77935,270.83555,0,270.62014,-10.42294
AR,1461829.278,-710,4,9,18.66306,197.36661,1.50095,11.60498,276.46975,0,98.82085,-5.4709
CS,1461844.713,-710,4,25,5.10972,195.4179,1.47732,26.40436,84.39096,0,254.58913,-5.20065
EL,1462015.269,-710,10,12,18.45056,208.03232,0.82928,192.05429,78.1056,0,90.50768,-10.1875
MF,1462048.736,-710,11,15,5.67583,215.578,0.78276,226.08915,285.053,0,283.52444,-10.42974
AR,1462227.293,-709,5,12,19.03111,229.31692,0.76256,42.94596,290.07905,0,112.6641,-5.87445
CS,1462241.69,-709,5,27,4.55306,227.49038,0.72812,56.64493,70.48935,0,243.05956,-5.41243
EL,1462414.247,-709,11,15,17.9375,240.81154,0.20432,226.36162,65.93032,0,76.23979,-10.18232
MF,1462446.756,-709,12,18,6.13861,248.35844,0.14595,259.54627,295.82168,0,291.22302,-10.21104
AR,1462628.306,-708,6,16,19.34417,262.82279,-0.27101,76.99417,298.22215,0,121.03277,-5.11541
CS,1462639.684,-708,6,28,4.42,261.35539,-0.30144,87.86085,61.84908,0,238.04154,-5.28727
EL,1462815.246,-708,12,20,17.89306,275.44851,-0.51384,262.85111,61.38198,0,68.60499,-10.36113
MF,1462849.762,-707,1,24,6.3,283.6491,-0.57177,297.756,297.96029,0,288.28155,-10.3279
AR,1463029.311,-707,7,22,19.47417,298.24369,-1.25921,111.29391,296.02666,0,120.15763,-5.73319
CS,1463040.696,-707,8,3,4.71139,296.74637,-1.28224,122.32256,63.58286,0,242.59969,-5.63642
EL,1463217.263,-706,1,26,18.30083,311.47343,-1.06311,300.01393,68.09481,0,72.45981,-10.65844
MF,1463256.741,-706,3,7,5.77722,320.91486,-1.1027,339.1177,288.53048,0,273.44198,-10.36118
AR,1463432.29,-706,8,29,18.95444,334.51518,-1.79256,148.12472,283.66499,0,107.77711,-5.21297
CS,1463442.717,-706,9,9,5.20111,333.11503,-1.79666,158.44589,75.72034,0,256.51894,-5.56785
EL,1463620.28,-705,3,5,18.71639,348.12054,-1.2072,337.44897,83.13214,0,85.83499,-10.39701
MF,1463661.705,-705,4,16,4.91028,357.91117,-1.20284,17.57525,272.27205,0,255.31656,-10.17969
AR,1463833.26,-705,10,4,18.24083,10.77238,-1.62355,183.75284,266.6882,0,91.49165,-5.37506
CS,1463843.736,-705,10,15,5.67167,9.34765,-1.61034,194.33444,92.66394,0,273.58239,-5.15882
EL,1464022.295,-704,4,10,19.07944,23.94144,-0.89094,13.10488,100.05901,0,102.78961,-10.52822
MF,1464061.676,-704,5,20,4.22556,33.03059,-0.84408,50.71999,256.04272,0,241.41196,-10.08819
AR,1464232.236,-704,11,6,17.67167,45.77298,-0.86766,217.97116,251.24037,0,76.64411,-5.70198
CS,1464243.755,-704,11,18,6.12278,44.21174,-0.84092,229.72201,108.24104,0,287.61385,-5.53858
EL,1464423.311,-703,5,16,19.45694,58.27567,-0.26858,47.28098,113.32807,0,117.45385,-10.20355
MF,1464458.664,-703,6,21,3.92889,66.21441,-0.20768,80.94779,244.68924,0,234.21017,-10.41726
AR,1464630.228,-703,12,9,17.46111,78.88542,0.13599,251.39596,242.28021,0,67.14044,-5.70673
CS,1464641.776,-703,12,21,6.61611,77.33868,0.16534,263.16809,117.58558,0,294.62147,-5.02452
EL,1464821.326,-702,6,18,19.82333,90.57052,0.41474,78.48956,118.63057,0,125.27317,-10.12203
MF,1464853.672,-702,7,21,4.11861,97.67157,0.46664,109.50147,241.58004,0,235.78301,-10.34029
AR,1465027.236,-701,1,10,17.67417,110.34828,1.04754,283.67236,242.5148,0,66.34861,-5.56852
CS,1465040.778,-701,1,24,6.68333,108.57237,1.07369,297.30522,117.83146,0,291.12584,-5.70879
EL,1465216.33,-701,7,18,19.92083,121.1647,0.95405,107.00159,114.90881,0,124.6786,-10.34788
MF,1465248.69,-701,8,20,4.55361,128.18325,0.986,138.45727,247.11137,0,244.83769,-10.06981
AR,1465423.254,-700,2,10,18.08694,140.85589,1.63471,314.51355,250.85112,0,73.94278,-5.77587
CS,1465438.764,-700,2,26,6.32639,138.86255,1.64702,329.8535,109.92478,0,280.29663,-5.57426
EL,1465611.316,-700,8,16,19.57806,151.24497,1.2217,135.88962,104.45196,0,116.16526,-10.07286
MF,1465644.706,-700,9,19,4.94056,158.49965,1.22668,168.93095,258.71649,0,258.21235,-10.49042
AR,1465819.269,-699,3,12,18.44944,171.13578,1.77349,344.80373,263.93061,0,86.548,-6.0334
CS,1465835.737,-699,3,29,5.69333,169.04997,1.76541,0.79203,97.03532,0,266.39861,-5.30408
EL,1466006.292,-699,9,15,19.00139,181.41329,1.15497,165.28145,90.56971,0,103.27139,-10.09355
MF,1466039.722,-699,10,19,5.33556,188.78509,1.12988,198.91489,272.91724,0,272.65682,-10.18868
AR,1466217.278,-698,4,14,18.675,201.81671,1.42216,16.48915,278.54637,0,100.81549,-5.02631
CS,1466232.707,-698,4,30,4.97528,199.87105,1.39561,31.25592,82.29056,0,252.24844,-5.56882
EL,1466403.264,-698,10,17,18.33833,212.69865,0.75483,197.18588,76.07865,0,88.01976,-10.00338
MF,1466435.74,-698,11,19,5.76083,220.04448,0.70707,230.25283,286.8651,0,285.0969,-10.08022
AR,1466615.294,-697,5,17,19.06722,233.94251,0.63112,47.78845,291.67617,0,114.24594,-5.6291
CS,1466628.689,-697,5,31,4.53722,232.23918,0.59812,60.53425,68.8039,0,242.21783,-5.08934
EL,1466802.245,-697,11,20,17.88917,245.61332,0.10609,231.54213,64.69398,0,74.52212,-10.12055
MF,1466834.758,-697,12,23,6.185,253.18109,0.04733,264.71585,296.77246,0,291.53739,-10.29283
AR,1467016.307,-696,6,21,19.37667,267.63994,-0.41697,81.85061,298.61246,0,121.47568,-5.05102
CS,1467027.684,-696,7,3,4.41694,266.17025,-0.44696,92.72901,61.39371,0,237.85725,-5.54515
EL,1467203.247,-696,12,25,17.92861,280.37728,-0.60386,268.01233,61.63723,0,68.40897,-10.38741
MF,1467237.762,-695,1,29,6.29667,288.58869,-0.65951,302.84367,297.3358,0,287.15204,-10.04934
AR,1467417.31,-695,7,27,19.44056,303.20719,-1.36506,116.20976,294.82817,0,119.07657,-5.7297
CS,1467428.699,-695,8,8,4.77222,301.7056,-1.38612,127.27038,64.72783,0,244.05356,-5.69464
EL,1467605.265,-694,1,31,18.36694,316.47539,-1.10934,305.10405,69.79509,0,73.84968,-10.68987
MF,1467644.737,-694,3,12,5.69694,325.90954,-1.14329,344.08462,286.59413,0,271.3504,-10.08165
AR,1467820.286,-694,9,3,18.85556,339.50772,-1.81134,153.14017,281.46762,0,105.59566,-5.1787
CS,1467830.719,-694,9,14,5.25917,338.10236,-1.81287,163.50318,77.89988,0,258.79979,-5.6248
EL,1468008.282,-693,3,10,18.76833,353.10176,-1.18958,342.42756,85.4783,0,88.0924,-10.42013
MF,1468049.7,-693,4,21,4.79611,2.86909,-1.17861,22.44967,269.90908,0,253.04508,-10.16598
AR,1468221.255,-693,10,9,18.12389,15.65472,-1.54982,188.87758,264.36159,0,88.9763,-5.20416
CS,1468231.738,-693,10,20,5.71556,14.22945,-1.53431,199.48251,95.00323,0,275.76674,-5.41857
EL,1468410.297,-692,4,15,19.12722,28.81869,-0.81956,17.9932,102.23761,0,105.08476,-10.48042
MF,1468449.672,-692,5,25,4.12833,37.87999,-0.76848,55.5654,254.02951,0,239.59481,-10.35708
AR,1468620.233,-692,11,11,17.58361,50.46798,-0.73635,223.14551,249.51953,0,74.53409,-5.39317
CS,1468631.757,-692,11,23,6.16361,48.90562,-0.70834,234.91492,110.00455,0,288.9466,-5.95788
EL,1468810.315,-691,5,20,19.54972,62.79203,-0.17454,51.193,114.58747,0,119.20274,-10.65425
MF,1468845.664,-691,6,25,3.93833,70.7091,-0.11283,84.86673,243.70902,0,233.98631,-10.3417
AR,1469018.226,-691,12,14,17.43,83.37869,0.27479,256.58183,241.73905,0,66.10103,-5.22478
CS,1469029.776,-691,12,26,6.63167,81.83632,0.30381,268.33525,118.18986,0,294.57957,-5.41596
EL,1469208.328,-690,6,22,19.87528,94.96133,0.50096,82.40178,118.62467,0,125.83471,-10.32322
MF,1469240.674,-690,7,25,4.18083,102.05005,0.55082,113.46116,241.87644,0,236.72538,-10.21083
AR,1469414.24,-689,1,14,17.7575,114.81985,1.15118,287.80292,243.29794,0,67.17007,-5.96798
CS,1469427.779,-689,1,28,6.70694,113.0468,1.17609,301.41282,117.11193,0,290.43076,-5.18146
EL,1469603.329,-689,7,22,19.90528,125.47163,1.00924,110.96032,113.75108,0,123.97758,-10.39937
MF,1469636.691,-689,8,25,4.58111,132.70288,1.03884,143.47002,248.54152,0,246.47329,-10.61928
AR,1469811.254,-688,2,15,18.0925,145.12098,1.68302,319.57122,252.48703,0,75.32683,-5.05767
CS,1469825.762,-688,3,1,6.28528,143.26032,1.69175,333.87656,108.26996,0,278.83454,-5.17194
EL,1469998.313,-688,8,20,19.51417,155.52427,1.23272,139.91182,102.60962,0,114.62107,-10.12246
MF,1470031.709,-688,9,23,5.00694,162.78669,1.23326,173.03251,260.64684,0,260.30383,-10.31335
AR,1470207.269,-687,3,17,18.4475,175.42284,1.75339,349.769,265.96606,0,88.44799,-5.37479
CS,1470222.734,-687,4,2,5.62194,173.46414,1.74293,4.75135,94.9442,0,264.68385,-5.03954
EL,1470393.289,-687,9,19,18.92417,185.73497,1.11838,169.36493,88.49781,0,101.40178,-10.22047
MF,1470427.723,-687,10,24,5.35444,193.34762,1.08885,204.0849,275.07632,0,274.6132,-10.78187
AR,1470604.282,-686,4,18,18.76111,206.36052,1.33598,20.43163,280.62152,0,102.98952,-5.59827
CS,1470619.705,-686,5,4,4.91333,204.41426,1.30802,35.17296,80.19002,0,250.75586,-5.35695
EL,1470790.262,-686,10,21,18.28583,217.14034,0.67756,201.33467,74.219,0,86.30868,-10.28022
MF,1470823.742,-686,11,24,5.79972,224.73863,0.62587,235.45253,288.66993,0,286.41645,-10.49541
AR,1471003.296,-685,5,22,19.10583,238.59337,0.49427,52.64642,293.14797,0,115.69973,-5.39606
CS,1471016.686,-685,6,5,4.45889,236.88838,0.46024,65.38713,67.27825,0,240.75006,-5.4728
EL,1471190.244,-685,11,25,17.85444,250.45981,0.00583,236.73664,63.63058,0,72.98758,-10.08362
MF,1471222.76,-685,12,28,6.23139,258.05696,-0.05316,269.8907,297.52929,0,291.65754,-10.29247
AR,1471404.309,-684,6,26,19.40944,272.56953,-0.56389,86.72398,298.77985,0,121.75137,-5.06758
CS,1471415.685,-684,7,8,4.43278,271.09636,-0.59325,97.61726,61.1591,0,237.97218,-5.72275
EL,1471591.249,-684,12,30,17.98,285.41102,-0.69237,273.17977,62.13712,0,68.50197,-10.48896
MF,1471626.76,-683,2,4,6.23778,293.87508,-0.74715,308.9202,296.42269,0,285.2821,-10.20325
AR,1471806.306,-683,8,2,19.33306,308.23374,-1.46686,122.11464,293.42584,0,117.08046,-5.12507
CS,1471816.702,-683,8,13,4.85056,306.85653,-1.48364,132.24579,66.12292,0,245.80467,-5.58012
EL,1471994.267,-682,2,6,18.39694,321.86086,-1.14848,311.17411,71.78872,0,75.39491,-10.13121
MF,1472033.732,-682,3,18,5.56167,331.28847,-1.17757,350.01096,284.38359,0,268.53384,-10.16407
AR,1472208.282,-682,9,8,18.76194,344.72819,-1.81735,158.1826,279.09345,0,103.39865,-5.25836
CS,1472218.722,-682,9,19,5.33361,343.32027,-1.81648,168.57678,80.26101,0,261.26729,-5.46916
EL,1472396.285,-681,3,15,18.83111,358.2342,-1.16292,347.3911,87.92305,0,90.4999,-10.59928
MF,1472437.695,-681,4,26,4.68889,7.97683,-1.14471,27.31845,267.47648,0,250.86233,-10.11017
AR,1472609.251,-681,10,14,18.01833,20.73993,-1.46107,194.00328,261.97494,0,86.56414,-5.14813
CS,1472619.741,-681,10,25,5.77583,19.31179,-1.44353,204.6414,97.40595,0,278.00273,-5.48885
EL,1472798.299,-680,4,20,19.18556,33.8087,-0.74003,22.8756,104.38722,0,107.40711,-10.53836
MF,1472836.671,-680,5,29,4.0975,42.60593,-0.68608,59.45499,252.16355,0,238.61496,-10.13454
AR,1473008.23,-680,11,16,17.51,55.26785,-0.59778,228.32718,247.89809,0,72.60209,-5.14396
CS,1473018.762,-680,11,27,6.29028,53.84251,-0.57169,239.0815,111.7121,0,290.57852,-5.14698
EL,1473198.316,-679,5,25,19.59556,67.565,-0.07683,56.03204,115.74257,0,120.62976,-10.45927
MF,1473232.665,-679,6,29,3.95917,75.22727,-0.01668,88.7739,242.89966,0,233.96573,-10.22481
AR,1473405.228,-679,12,18,17.48306,87.9924,0.40835,260.73542,241.39442,0,65.95484,-5.66568
CS,1473417.777,-679,12,31,6.64056,86.321,0.43896,273.49513,118.59827,0,294.31085,-5.77409
EL,1473595.33,-678,6,26,19.91556,99.30832,0.58326,86.31221,118.4323,0,126.1922,-10.47331
MF,1473627.677,-678,7,29,4.24444,106.37339,0.63064,117.4189,242.34853,0,237.7941,-10.09297
AR,1473802.24,-677,1,19,17.75861,119.04661,1.24773,292.91681,244.19105,0,67.62891,-5.22869
CS,1473815.777,-677,2,2,6.64028,117.28142,1.26996,306.48216,116.27236,0,288.79662,-5.52624
EL,1473990.328,-677,7,26,19.87556,129.67347,1.05721,114.90599,112.49313,0,123.09099,-10.39687
MF,1474023.694,-677,8,29,4.64778,136.89583,1.08294,147.49212,249.98051,0,248.27211,-10.5145
AR,1474198.257,-676,2,19,18.15917,149.34551,1.71859,323.60818,254.19446,0,77.00755,-5.28863
CS,1474213.757,-676,3,6,6.15722,147.3632,1.7248,338.85804,106.64071,0,276.42064,-5.56288
EL,1474385.31,-676,8,24,19.44,159.67621,1.23648,143.92063,100.76677,0,112.9684,-10.11951
MF,1474418.711,-676,9,27,5.06222,166.94774,1.23291,177.12482,262.56044,0,262.32166,-10.24795
AR,1474594.271,-675,3,21,18.50722,179.66714,1.72413,353.74517,267.99806,0,90.47711,-5.64853
CS,1474610.728,-675,4,7,5.47028,177.58894,1.70981,9.64758,92.96662,0,262.08412,-5.49789
EL,1474780.285,-675,9,23,18.84222,189.94808,1.07658,173.4473,86.48366,0,99.48831,-10.30118
MF,1474814.726,-675,10,28,5.41444,197.58585,1.04317,208.22962,277.06228,0,276.469,-10.6779
AR,1474992.282,-674,4,23,18.76444,210.66454,1.24348,25.30184,282.5438,0,104.80472,-5.02012
CS,1475006.702,-674,5,8,4.84972,208.84133,1.21538,39.07284,78.18861,0,249.28774,-5.20945
EL,1475178.258,-674,10,26,18.18167,221.74426,0.59592,206.49102,72.37578,0,83.91325,-10.06331
MF,1475210.745,-674,11,28,5.88361,229.15605,0.54366,239.62652,290.27365,0,287.72799,-10.17402
AR,1475391.298,-673,5,27,19.14222,243.21569,0.35642,57.49868,294.4708,0,116.98971,-5.14616
CS,1475403.686,-673,6,9,4.46111,241.63445,0.32418,69.28588,65.86997,0,240.18154,-5.13588
EL,1475578.243,-673,11,30,17.83139,255.31638,-0.09403,241.92741,62.75273,0,71.63851,-10.05634
MF,1475610.761,-672,1,2,6.27389,262.9513,-0.15299,275.05034,298.08392,0,291.58402,-10.22797
AR,1475792.31,-672,7,1,19.43833,277.57041,-0.70682,91.60274,298.71946,0,121.84606,-5.13433
CS,1475803.686,-672,7,13,4.46333,276.09124,-0.73539,102.5209,61.15123,0,238.35628,-5.83903
EL,1475979.252,-671,1,4,18.04306,290.51501,-0.77522,278.34067,62.87094,0,68.85743,-10.64811
MF,1476015.757,-671,2,10,6.17056,299.23998,-0.8286,314.9832,295.26585,0,283.24208,-10.27151
AR,1476194.304,-671,8,7,19.29444,313.52423,-1.55531,127.07435,291.76248,0,115.73404,-5.31807
CS,1476204.706,-671,8,18,4.94056,312.14343,-1.57024,137.2338,67.74323,0,247.78927,-5.32625
EL,1476382.27,-670,2,11,18.47917,327.10476,-1.17864,316.24305,73.85911,0,77.26752,-10.38554
MF,1476422.726,-670,3,24,5.42361,336.76354,-1.20208,355.93091,282.02892,0,265.68291,-10.21965
AR,1476596.278,-670,9,13,18.66944,350.0764,-1.80705,163.24199,276.60065,0,101.17338,-5.39547
CS,1476606.726,-670,9,24,5.41556,348.66315,-1.80381,173.67823,82.74354,0,263.83062,-5.21708
EL,1476785.285,-669,3,21,18.85167,3.67345,-1.12432,353.32538,90.52719,0,93.00571,-10.11206
MF,1476825.691,-669,5,1,4.58556,13.14837,-1.10037,32.1858,265.02816,0,248.74409,-10.05797
AR,1476997.247,-669,10,19,17.91944,25.88667,-1.36004,199.15957,259.60932,0,84.19565,-5.11043
CS,1477007.743,-669,10,30,5.8425,24.45817,-1.34072,209.82025,99.79289,0,280.19655,-5.51196
EL,1477186.302,-668,4,25,19.24833,38.82696,-0.65422,27.75699,106.45843,0,109.69045,-10.61323
MF,1477224.668,-668,6,3,4.02194,47.58276,-0.59701,64.31027,250.31533,0,237.11542,-10.38446
AR,1477395.23,-668,11,20,17.52111,60.22137,-0.45656,232.50162,246.38389,0,71.61818,-5.70038
CS,1477406.764,-668,12,2,6.34278,58.66365,-0.42757,244.28283,113.24309,0,291.66579,-5.41082
EL,1477586.318,-667,5,30,19.64028,72.35487,0.02243,60.89428,116.71976,0,121.87824,-10.24794
MF,1477619.666,-667,7,3,3.99139,79.7642,0.0806,92.70256,242.26479,0,234.12046,-10.08788
AR,1477793.228,-667,12,23,17.47222,92.50405,0.54398,265.91389,241.24491,0,65.3498,-5.18854
CS,1477804.78,-666,1,4,6.72028,90.96931,0.57138,277.63959,118.81338,0,294.50082,-5.12533
EL,1477983.329,-666,7,1,19.89889,103.90817,0.66501,91.18754,118.0306,0,125.8846,-10.05981
MF,1478015.678,-666,8,3,4.2675,110.95732,0.71023,122.36435,243.03651,0,238.76142,-10.60901
